,output_First,output_Second,output_Upstream,output_Total
PER_45T47,1000.0,7094.0,338106.0,346200.0
PER_49T53,1000.0,7094.0,338106.0,346200.0
PER_55T56,1000.0,7094.0,338106.0,346200.0
PER_58T60,1000.0,7094.0,338106.0,346200.0
PER_61,1000.0,7094.0,338106.0,346200.0
PER_62T63,1000.0,7094.0,338106.0,346200.0
PER_64T66,1000.0,7094.0,338106.0,346200.0
PER_68,1000.0,7094.0,338106.0,346200.0
PER_69T82,1000.0,7094.0,338106.0,346200.0
PER_84,1000.0,7094.0,338106.0,346200.0
PER_85,1000.0,7094.0,338106.0,346200.0
PER_86T88,1000.0,7094.0,338106.0,346200.0
PER_90T96,1000.0,7094.0,338106.0,346200.0
PER_97T98,1000.0,7094.0,338106.0,346200.0
PHL_01T03,1000.0,7094.0,338106.0,346200.0
PHL_05T06,1000.0,7094.0,338106.0,346200.0
PHL_07T08,1000.0,7094.0,338106.0,346200.0
PHL_09,1000.0,7094.0,338106.0,346200.0
PHL_10T12,1000.0,7094.0,338106.0,346200.0
PHL_13T15,1000.0,7094.0,338106.0,346200.0
PHL_16,1000.0,7094.0,338106.0,346200.0
PHL_17T18,1000.0,7094.0,338106.0,346200.0
PHL_19,1000.0,7094.0,338106.0,346200.0
PHL_20T21,1000.0,7094.0,338106.0,346200.0
PHL_22,1000.0,7094.0,338106.0,346200.0
PHL_23,1000.0,7094.0,338106.0,346200.0
PHL_24,1000.0,7094.0,338106.0,346200.0
PHL_25,1000.0,7094.0,338106.0,346200.0
PHL_26,1000.0,7094.0,338106.0,346200.0
PHL_27,1000.0,7094.0,338106.0,346200.0
PHL_28,1000.0,7094.0,338106.0,346200.0
PHL_29,1000.0,7094.0,338106.0,346200.0
PHL_30,1000.0,7094.0,338106.0,346200.0
PHL_31T33,1000.0,7094.0,338106.0,346200.0
PHL_35T39,1000.0,7094.0,338106.0,346200.0
PHL_41T43,1000.0,7094.0,338106.0,346200.0
PHL_45T47,1000.0,7094.0,338106.0,346200.0
PHL_49T53,1000.0,7094.0,338106.0,346200.0
PHL_55T56,1000.0,7094.0,338106.0,346200.0
PHL_58T60,1000.0,7094.0,338106.0,346200.0
PHL_61,1000.0,7094.0,338106.0,346200.0
PHL_62T63,1000.0,7094.0,338106.0,346200.0
PHL_64T66,1000.0,7094.0,338106.0,346200.0
PHL_68,1000.0,7094.0,338106.0,346200.0
PHL_69T82,1000.0,7094.0,338106.0,346200.0
PHL_84,1000.0,7094.0,338106.0,346200.0
PHL_85,1000.0,7094.0,338106.0,346200.0
PHL_86T88,1000.0,7094.0,338106.0,346200.0
PHL_90T96,1000.0,7094.0,338106.0,346200.0
PHL_97T98,1000.0,7094.0,338106.0,346200.0
ROU_01T03,1000.0,7094.0,338106.0,346200.0
ROU_05T06,1000.0,7094.0,338106.0,346200.0
ROU_07T08,1000.0,7094.0,338106.0,346200.0
ROU_09,1000.0,7094.0,338106.0,346200.0
ROU_10T12,1000.0,7094.0,338106.0,346200.0
ROU_13T15,1000.0,7094.0,338106.0,346200.0
ROU_16,1000.0,7094.0,338106.0,346200.0
ROU_17T18,1000.0,7094.0,338106.0,346200.0
ROU_19,1000.0,7094.0,338106.0,346200.0
ROU_20T21,1000.0,7094.0,338106.0,346200.0
ROU_22,1000.0,7094.0,338106.0,346200.0
ROU_23,1000.0,7094.0,338106.0,346200.0
ROU_24,1000.0,7094.0,338106.0,346200.0
ROU_25,1000.0,7094.0,338106.0,346200.0
ROU_26,1000.0,7094.0,338106.0,346200.0
ROU_27,1000.0,7094.0,338106.0,346200.0
ROU_28,1000.0,7094.0,338106.0,346200.0
ROU_29,1000.0,7094.0,338106.0,346200.0
ROU_30,1000.0,7094.0,338106.0,346200.0
ROU_31T33,1000.0,7094.0,338106.0,346200.0
ROU_35T39,1000.0,7094.0,338106.0,346200.0
ROU_41T43,1000.0,7094.0,338106.0,346200.0
ROU_45T47,1000.0,7094.0,338106.0,346200.0
ROU_49T53,1000.0,7094.0,338106.0,346200.0
ROU_55T56,1000.0,7094.0,338106.0,346200.0
ROU_58T60,1000.0,7094.0,338106.0,346200.0
ROU_61,1000.0,7094.0,338106.0,346200.0
ROU_62T63,1000.0,7094.0,338106.0,346200.0
ROU_64T66,1000.0,7094.0,338106.0,346200.0
ROU_68,1000.0,7094.0,338106.0,346200.0
ROU_69T82,1000.0,7094.0,338106.0,346200.0
ROU_84,1000.0,7094.0,338106.0,346200.0
ROU_85,1000.0,7094.0,338106.0,346200.0
ROU_86T88,1000.0,7094.0,338106.0,346200.0
ROU_90T96,1000.0,7094.0,338106.0,346200.0
ROU_97T98,1000.0,7094.0,338106.0,346200.0
RUS_01T03,1000.0,7094.0,338106.0,346200.0
RUS_05T06,1000.0,7094.0,338106.0,346200.0
RUS_07T08,1000.0,7094.0,338106.0,346200.0
RUS_09,1000.0,7094.0,338106.0,346200.0
RUS_10T12,1000.0,7094.0,338106.0,346200.0
RUS_13T15,1000.0,7094.0,338106.0,346200.0
RUS_16,1000.0,7094.0,338106.0,346200.0
RUS_17T18,1000.0,7094.0,338106.0,346200.0
RUS_19,1000.0,7094.0,338106.0,346200.0
RUS_20T21,1000.0,7094.0,338106.0,346200.0
RUS_22,1000.0,7094.0,338106.0,346200.0
RUS_23,1000.0,7094.0,338106.0,346200.0
RUS_24,1000.0,7094.0,338106.0,346200.0
RUS_25,1000.0,7094.0,338106.0,346200.0
RUS_26,1000.0,7094.0,338106.0,346200.0
RUS_27,1000.0,7094.0,338106.0,346200.0
RUS_28,1000.0,7094.0,338106.0,346200.0
RUS_29,1000.0,7094.0,338106.0,346200.0
RUS_30,1000.0,7094.0,338106.0,346200.0
RUS_31T33,1000.0,7094.0,338106.0,346200.0
RUS_35T39,1000.0,7094.0,338106.0,346200.0
RUS_41T43,1000.0,7094.0,338106.0,346200.0
RUS_45T47,1000.0,7094.0,338106.0,346200.0
RUS_49T53,1000.0,7094.0,338106.0,346200.0
RUS_55T56,1000.0,7094.0,338106.0,346200.0
RUS_58T60,1000.0,7094.0,338106.0,346200.0
RUS_61,1000.0,7094.0,338106.0,346200.0
RUS_62T63,1000.0,7094.0,338106.0,346200.0
RUS_64T66,1000.0,7094.0,338106.0,346200.0
RUS_68,1000.0,7094.0,338106.0,346200.0
RUS_69T82,1000.0,7094.0,338106.0,346200.0
RUS_84,1000.0,7094.0,338106.0,346200.0
RUS_85,1000.0,7094.0,338106.0,346200.0
RUS_86T88,1000.0,7094.0,338106.0,346200.0
RUS_90T96,1000.0,7094.0,338106.0,346200.0
RUS_97T98,1000.0,7094.0,338106.0,346200.0
SAU_01T03,1000.0,7094.0,338106.0,346200.0
SAU_05T06,1000.0,7094.0,338106.0,346200.0
SAU_07T08,1000.0,7094.0,338106.0,346200.0
SAU_09,1000.0,7094.0,338106.0,346200.0
SAU_10T12,1000.0,7094.0,338106.0,346200.0
SAU_13T15,1000.0,7094.0,338106.0,346200.0
SAU_16,1000.0,7094.0,338106.0,346200.0
SAU_17T18,1000.0,7094.0,338106.0,346200.0
SAU_19,1000.0,7094.0,338106.0,346200.0
SAU_20T21,1000.0,7094.0,338106.0,346200.0
SAU_22,1000.0,7094.0,338106.0,346200.0
SAU_23,1000.0,7094.0,338106.0,346200.0
SAU_24,1000.0,7094.0,338106.0,346200.0
SAU_25,1000.0,7094.0,338106.0,346200.0
SAU_26,1000.0,7094.0,338106.0,346200.0
SAU_27,1000.0,7094.0,338106.0,346200.0
SAU_28,1000.0,7094.0,338106.0,346200.0
SAU_29,1000.0,7094.0,338106.0,346200.0
SAU_30,1000.0,7094.0,338106.0,346200.0
SAU_31T33,1000.0,7094.0,338106.0,346200.0
SAU_35T39,1000.0,7094.0,338106.0,346200.0
SAU_41T43,1000.0,7094.0,338106.0,346200.0
SAU_45T47,1000.0,7094.0,338106.0,346200.0
SAU_49T53,1000.0,7094.0,338106.0,346200.0
SAU_55T56,1000.0,7094.0,338106.0,346200.0
SAU_58T60,1000.0,7094.0,338106.0,346200.0
SAU_61,1000.0,7094.0,338106.0,346200.0
SAU_62T63,1000.0,7094.0,338106.0,346200.0
SAU_64T66,1000.0,7094.0,338106.0,346200.0
SAU_68,1000.0,7094.0,338106.0,346200.0
SAU_69T82,1000.0,7094.0,338106.0,346200.0
SAU_84,1000.0,7094.0,338106.0,346200.0
SAU_85,1000.0,7094.0,338106.0,346200.0
SAU_86T88,1000.0,7094.0,338106.0,346200.0
SAU_90T96,1000.0,7094.0,338106.0,346200.0
SAU_97T98,1000.0,7094.0,338106.0,346200.0
SGP_01T03,1000.0,7094.0,338106.0,346200.0
SGP_05T06,1000.0,7094.0,338106.0,346200.0
SGP_07T08,1000.0,7094.0,338106.0,346200.0
SGP_09,1000.0,7094.0,338106.0,346200.0
SGP_10T12,1000.0,7094.0,338106.0,346200.0
SGP_13T15,1000.0,7094.0,338106.0,346200.0
SGP_16,1000.0,7094.0,338106.0,346200.0
SGP_17T18,1000.0,7094.0,338106.0,346200.0
SGP_19,1000.0,7094.0,338106.0,346200.0
SGP_20T21,1000.0,7094.0,338106.0,346200.0
SGP_22,1000.0,7094.0,338106.0,346200.0
SGP_23,1000.0,7094.0,338106.0,346200.0
SGP_24,1000.0,7094.0,338106.0,346200.0
SGP_25,1000.0,7094.0,338106.0,346200.0
SGP_26,1000.0,7094.0,338106.0,346200.0
SGP_27,1000.0,7094.0,338106.0,346200.0
SGP_28,1000.0,7094.0,338106.0,346200.0
SGP_29,1000.0,7094.0,338106.0,346200.0
SGP_30,1000.0,7094.0,338106.0,346200.0
SGP_31T33,1000.0,7094.0,338106.0,346200.0
SGP_35T39,1000.0,7094.0,338106.0,346200.0
SGP_41T43,1000.0,7094.0,338106.0,346200.0
SGP_45T47,1000.0,7094.0,338106.0,346200.0
SGP_49T53,1000.0,7094.0,338106.0,346200.0
SGP_55T56,1000.0,7094.0,338106.0,346200.0
SGP_58T60,1000.0,7094.0,338106.0,346200.0
SGP_61,1000.0,7094.0,338106.0,346200.0
SGP_62T63,1000.0,7094.0,338106.0,346200.0
SGP_64T66,1000.0,7094.0,338106.0,346200.0
SGP_68,1000.0,7094.0,338106.0,346200.0
SGP_69T82,1000.0,7094.0,338106.0,346200.0
SGP_84,1000.0,7094.0,338106.0,346200.0
SGP_85,1000.0,7094.0,338106.0,346200.0
SGP_86T88,1000.0,7094.0,338106.0,346200.0
SGP_90T96,1000.0,7094.0,338106.0,346200.0
SGP_97T98,1000.0,7094.0,338106.0,346200.0
ZAF_01T03,1000.0,7094.0,338106.0,346200.0
ZAF_05T06,1000.0,7094.0,338106.0,346200.0
ZAF_07T08,1000.0,7094.0,338106.0,346200.0
ZAF_09,1000.0,7094.0,338106.0,346200.0
ZAF_10T12,1000.0,7094.0,338106.0,346200.0
ZAF_13T15,1000.0,7094.0,338106.0,346200.0
ZAF_16,1000.0,7094.0,338106.0,346200.0
ZAF_17T18,1000.0,7094.0,338106.0,346200.0
ZAF_19,1000.0,7094.0,338106.0,346200.0
ZAF_20T21,1000.0,7094.0,338106.0,346200.0
ZAF_22,1000.0,7094.0,338106.0,346200.0
ZAF_23,1000.0,7094.0,338106.0,346200.0
ZAF_24,1000.0,7094.0,338106.0,346200.0
ZAF_25,1000.0,7094.0,338106.0,346200.0
ZAF_26,1000.0,7094.0,338106.0,346200.0
ZAF_27,1000.0,7094.0,338106.0,346200.0
ZAF_28,1000.0,7094.0,338106.0,346200.0
ZAF_29,1000.0,7094.0,338106.0,346200.0
ZAF_30,1000.0,7094.0,338106.0,346200.0
ZAF_31T33,1000.0,7094.0,338106.0,346200.0
ZAF_35T39,1000.0,7094.0,338106.0,346200.0
ZAF_41T43,1000.0,7094.0,338106.0,346200.0
ZAF_45T47,1000.0,7094.0,338106.0,346200.0
ZAF_49T53,1000.0,7094.0,338106.0,346200.0
ZAF_55T56,1000.0,7094.0,338106.0,346200.0
ZAF_58T60,1000.0,7094.0,338106.0,346200.0
ZAF_61,1000.0,7094.0,338106.0,346200.0
ZAF_62T63,1000.0,7094.0,338106.0,346200.0
ZAF_64T66,1000.0,7094.0,338106.0,346200.0
ZAF_68,1000.0,7094.0,338106.0,346200.0
ZAF_69T82,1000.0,7094.0,338106.0,346200.0
ZAF_84,1000.0,7094.0,338106.0,346200.0
ZAF_85,1000.0,7094.0,338106.0,346200.0
ZAF_86T88,1000.0,7094.0,338106.0,346200.0
ZAF_90T96,1000.0,7094.0,338106.0,346200.0
ZAF_97T98,1000.0,7094.0,338106.0,346200.0
TWN_01T03,1000.0,7094.0,338106.0,346200.0
TWN_05T06,1000.0,7094.0,338106.0,346200.0
TWN_07T08,1000.0,7094.0,338106.0,346200.0
TWN_09,1000.0,7094.0,338106.0,346200.0
TWN_10T12,1000.0,7094.0,338106.0,346200.0
TWN_13T15,1000.0,7094.0,338106.0,346200.0
TWN_16,1000.0,7094.0,338106.0,346200.0
TWN_17T18,1000.0,7094.0,338106.0,346200.0
TWN_19,1000.0,7094.0,338106.0,346200.0
TWN_20T21,1000.0,7094.0,338106.0,346200.0
TWN_22,1000.0,7094.0,338106.0,346200.0
TWN_23,1000.0,7094.0,338106.0,346200.0
TWN_24,1000.0,7094.0,338106.0,346200.0
TWN_25,1000.0,7094.0,338106.0,346200.0
TWN_26,1000.0,7094.0,338106.0,346200.0
TWN_27,1000.0,7094.0,338106.0,346200.0
TWN_28,1000.0,7094.0,338106.0,346200.0
TWN_29,1000.0,7094.0,338106.0,346200.0
TWN_30,1000.0,7094.0,338106.0,346200.0
TWN_31T33,1000.0,7094.0,338106.0,346200.0
TWN_35T39,1000.0,7094.0,338106.0,346200.0
TWN_41T43,1000.0,7094.0,338106.0,346200.0
TWN_45T47,1000.0,7094.0,338106.0,346200.0
TWN_49T53,1000.0,7094.0,338106.0,346200.0
TWN_55T56,1000.0,7094.0,338106.0,346200.0
TWN_58T60,1000.0,7094.0,338106.0,346200.0
TWN_61,1000.0,7094.0,338106.0,346200.0
TWN_62T63,1000.0,7094.0,338106.0,346200.0
TWN_64T66,1000.0,7094.0,338106.0,346200.0
TWN_68,1000.0,7094.0,338106.0,346200.0
TWN_69T82,1000.0,7094.0,338106.0,346200.0
TWN_84,1000.0,7094.0,338106.0,346200.0
TWN_85,1000.0,7094.0,338106.0,346200.0
TWN_86T88,1000.0,7094.0,338106.0,346200.0
TWN_90T96,1000.0,7094.0,338106.0,346200.0
TWN_97T98,1000.0,7094.0,338106.0,346200.0
THA_01T03,1000.0,7094.0,338106.0,346200.0
THA_05T06,1000.0,7094.0,338106.0,346200.0
THA_07T08,1000.0,7094.0,338106.0,346200.0
THA_09,1000.0,7094.0,338106.0,346200.0
THA_10T12,1000.0,7094.0,338106.0,346200.0
THA_13T15,1000.0,7094.0,338106.0,346200.0
THA_16,1000.0,7094.0,338106.0,346200.0
THA_17T18,1000.0,7094.0,338106.0,346200.0
THA_19,1000.0,7094.0,338106.0,346200.0
THA_20T21,1000.0,7094.0,338106.0,346200.0
THA_22,1000.0,7094.0,338106.0,346200.0
THA_23,1000.0,7094.0,338106.0,346200.0
THA_24,1000.0,7094.0,338106.0,346200.0
THA_25,1000.0,7094.0,338106.0,346200.0
THA_26,1000.0,7094.0,338106.0,346200.0
THA_27,1000.0,7094.0,338106.0,346200.0
THA_28,1000.0,7094.0,338106.0,346200.0
THA_29,1000.0,7094.0,338106.0,346200.0
THA_30,1000.0,7094.0,338106.0,346200.0
THA_31T33,1000.0,7094.0,338106.0,346200.0
THA_35T39,1000.0,7094.0,338106.0,346200.0
THA_41T43,1000.0,7094.0,338106.0,346200.0
THA_45T47,1000.0,7094.0,338106.0,346200.0
THA_49T53,1000.0,7094.0,338106.0,346200.0
THA_55T56,1000.0,7094.0,338106.0,346200.0
THA_58T60,1000.0,7094.0,338106.0,346200.0
THA_61,1000.0,7094.0,338106.0,346200.0
THA_62T63,1000.0,7094.0,338106.0,346200.0
THA_64T66,1000.0,7094.0,338106.0,346200.0
THA_68,1000.0,7094.0,338106.0,346200.0
THA_69T82,1000.0,7094.0,338106.0,346200.0
THA_84,1000.0,7094.0,338106.0,346200.0
THA_85,1000.0,7094.0,338106.0,346200.0
THA_86T88,1000.0,7094.0,338106.0,346200.0
THA_90T96,1000.0,7094.0,338106.0,346200.0
THA_97T98,1000.0,7094.0,338106.0,346200.0
TUN_01T03,1000.0,7094.0,338106.0,346200.0
TUN_05T06,1000.0,7094.0,338106.0,346200.0
TUN_07T08,1000.0,7094.0,338106.0,346200.0
TUN_09,1000.0,7094.0,338106.0,346200.0
TUN_10T12,1000.0,7094.0,338106.0,346200.0
TUN_13T15,1000.0,7094.0,338106.0,346200.0
TUN_16,1000.0,7094.0,338106.0,346200.0
TUN_17T18,1000.0,7094.0,338106.0,346200.0
TUN_19,1000.0,7094.0,338106.0,346200.0
TUN_20T21,1000.0,7094.0,338106.0,346200.0
TUN_22,1000.0,7094.0,338106.0,346200.0
TUN_23,1000.0,7094.0,338106.0,346200.0
TUN_24,1000.0,7094.0,338106.0,346200.0
TUN_25,1000.0,7094.0,338106.0,346200.0
TUN_26,1000.0,7094.0,338106.0,346200.0
TUN_27,1000.0,7094.0,338106.0,346200.0
TUN_28,1000.0,7094.0,338106.0,346200.0
TUN_29,1000.0,7094.0,338106.0,346200.0
TUN_30,1000.0,7094.0,338106.0,346200.0
TUN_31T33,1000.0,7094.0,338106.0,346200.0
TUN_35T39,1000.0,7094.0,338106.0,346200.0
TUN_41T43,1000.0,7094.0,338106.0,346200.0
TUN_45T47,1000.0,7094.0,338106.0,346200.0
TUN_49T53,1000.0,7094.0,338106.0,346200.0
TUN_55T56,1000.0,7094.0,338106.0,346200.0
TUN_58T60,1000.0,7094.0,338106.0,346200.0
TUN_61,1000.0,7094.0,338106.0,346200.0
TUN_62T63,1000.0,7094.0,338106.0,346200.0
TUN_64T66,1000.0,7094.0,338106.0,346200.0
TUN_68,1000.0,7094.0,338106.0,346200.0
TUN_69T82,1000.0,7094.0,338106.0,346200.0
TUN_84,1000.0,7094.0,338106.0,346200.0
TUN_85,1000.0,7094.0,338106.0,346200.0
TUN_86T88,1000.0,7094.0,338106.0,346200.0
TUN_90T96,1000.0,7094.0,338106.0,346200.0
TUN_97T98,1000.0,7094.0,338106.0,346200.0
VNM_01T03,1000.0,7094.0,338106.0,346200.0
VNM_05T06,1000.0,7094.0,338106.0,346200.0
VNM_07T08,1000.0,7094.0,338106.0,346200.0
VNM_09,1000.0,7094.0,338106.0,346200.0
VNM_10T12,1000.0,7094.0,338106.0,346200.0
VNM_13T15,1000.0,7094.0,338106.0,346200.0
VNM_16,1000.0,7094.0,338106.0,346200.0
VNM_17T18,1000.0,7094.0,338106.0,346200.0
VNM_19,1000.0,7094.0,338106.0,346200.0
VNM_20T21,1000.0,7094.0,338106.0,346200.0
VNM_22,1000.0,7094.0,338106.0,346200.0
VNM_23,1000.0,7094.0,338106.0,346200.0
VNM_24,1000.0,7094.0,338106.0,346200.0
VNM_25,1000.0,7094.0,338106.0,346200.0
VNM_26,1000.0,7094.0,338106.0,346200.0
VNM_27,1000.0,7094.0,338106.0,346200.0
VNM_28,1000.0,7094.0,338106.0,346200.0
VNM_29,1000.0,7094.0,338106.0,346200.0
VNM_30,1000.0,7094.0,338106.0,346200.0
VNM_31T33,1000.0,7094.0,338106.0,346200.0
VNM_35T39,1000.0,7094.0,338106.0,346200.0
VNM_41T43,1000.0,7094.0,338106.0,346200.0
VNM_45T47,1000.0,7094.0,338106.0,346200.0
VNM_49T53,1000.0,7094.0,338106.0,346200.0
VNM_55T56,1000.0,7094.0,338106.0,346200.0
VNM_58T60,1000.0,7094.0,338106.0,346200.0
VNM_61,1000.0,7094.0,338106.0,346200.0
VNM_62T63,1000.0,7094.0,338106.0,346200.0
VNM_64T66,1000.0,7094.0,338106.0,346200.0
VNM_68,1000.0,7094.0,338106.0,346200.0
VNM_69T82,1000.0,7094.0,338106.0,346200.0
VNM_84,1000.0,7094.0,338106.0,346200.0
VNM_85,1000.0,7094.0,338106.0,346200.0
VNM_86T88,1000.0,7094.0,338106.0,346200.0
VNM_90T96,1000.0,7094.0,338106.0,346200.0
VNM_97T98,1000.0,7094.0,338106.0,346200.0
BOL_01T03,1000.0,7094.0,338106.0,346200.0
BOL_05T06,1000.0,7094.0,338106.0,346200.0
BOL_07T08,1000.0,7094.0,338106.0,346200.0
BOL_09,1000.0,7094.0,338106.0,346200.0
BOL_10T12,1000.0,7094.0,338106.0,346200.0
BOL_13T15,1000.0,7094.0,338106.0,346200.0
BOL_16,1000.0,7094.0,338106.0,346200.0
BOL_17T18,1000.0,7094.0,338106.0,346200.0
BOL_19,1000.0,7094.0,338106.0,346200.0
BOL_20T21,1000.0,7094.0,338106.0,346200.0
BOL_22,1000.0,7094.0,338106.0,346200.0
BOL_23,1000.0,7094.0,338106.0,346200.0
BOL_24,1000.0,7094.0,338106.0,346200.0
BOL_25,1000.0,7094.0,338106.0,346200.0
BOL_26,1000.0,7094.0,338106.0,346200.0
BOL_27,1000.0,7094.0,338106.0,346200.0
BOL_28,1000.0,7094.0,338106.0,346200.0
BOL_29,1000.0,7094.0,338106.0,346200.0
BOL_30,1000.0,7094.0,338106.0,346200.0
BOL_31T33,1000.0,7094.0,338106.0,346200.0
BOL_35T39,1000.0,7094.0,338106.0,346200.0
BOL_41T43,1000.0,7094.0,338106.0,346200.0
BOL_45T47,1000.0,7094.0,338106.0,346200.0
BOL_49T53,1000.0,7094.0,338106.0,346200.0
BOL_55T56,1000.0,7094.0,338106.0,346200.0
BOL_58T60,1000.0,7094.0,338106.0,346200.0
BOL_61,1000.0,7094.0,338106.0,346200.0
BOL_62T63,1000.0,7094.0,338106.0,346200.0
BOL_64T66,1000.0,7094.0,338106.0,346200.0
BOL_68,1000.0,7094.0,338106.0,346200.0
BOL_69T82,1000.0,7094.0,338106.0,346200.0
BOL_84,1000.0,7094.0,338106.0,346200.0
BOL_85,1000.0,7094.0,338106.0,346200.0
BOL_86T88,1000.0,7094.0,338106.0,346200.0
BOL_90T96,1000.0,7094.0,338106.0,346200.0
BOL_97T98,1000.0,7094.0,338106.0,346200.0
PAN_01T03,1000.0,7094.0,338106.0,346200.0
PAN_05T06,1000.0,7094.0,338106.0,346200.0
PAN_07T08,1000.0,7094.0,338106.0,346200.0
PAN_09,1000.0,7094.0,338106.0,346200.0
PAN_10T12,1000.0,7094.0,338106.0,346200.0
PAN_13T15,1000.0,7094.0,338106.0,346200.0
PAN_16,1000.0,7094.0,338106.0,346200.0
PAN_17T18,1000.0,7094.0,338106.0,346200.0
PAN_19,1000.0,7094.0,338106.0,346200.0
PAN_20T21,1000.0,7094.0,338106.0,346200.0
PAN_22,1000.0,7094.0,338106.0,346200.0
PAN_23,1000.0,7094.0,338106.0,346200.0
PAN_24,1000.0,7094.0,338106.0,346200.0
PAN_25,1000.0,7094.0,338106.0,346200.0
PAN_26,1000.0,7094.0,338106.0,346200.0
PAN_27,1000.0,7094.0,338106.0,346200.0
PAN_28,1000.0,7094.0,338106.0,346200.0
PAN_29,1000.0,7094.0,338106.0,346200.0
PAN_30,1000.0,7094.0,338106.0,346200.0
PAN_31T33,1000.0,7094.0,338106.0,346200.0
PAN_35T39,1000.0,7094.0,338106.0,346200.0
PAN_41T43,1000.0,7094.0,338106.0,346200.0
PAN_45T47,1000.0,7094.0,338106.0,346200.0
PAN_49T53,1000.0,7094.0,338106.0,346200.0
PAN_55T56,1000.0,7094.0,338106.0,346200.0
PAN_58T60,1000.0,7094.0,338106.0,346200.0
PAN_61,1000.0,7094.0,338106.0,346200.0
PAN_62T63,1000.0,7094.0,338106.0,346200.0
PAN_64T66,1000.0,7094.0,338106.0,346200.0
PAN_68,1000.0,7094.0,338106.0,346200.0
PAN_69T82,1000.0,7094.0,338106.0,346200.0
PAN_84,1000.0,7094.0,338106.0,346200.0
PAN_85,1000.0,7094.0,338106.0,346200.0
PAN_86T88,1000.0,7094.0,338106.0,346200.0
PAN_90T96,1000.0,7094.0,338106.0,346200.0
PAN_97T98,1000.0,7094.0,338106.0,346200.0
ECU_01T03,1000.0,7094.0,338106.0,346200.0
ECU_05T06,1000.0,7094.0,338106.0,346200.0
ECU_07T08,1000.0,7094.0,338106.0,346200.0
ECU_09,1000.0,7094.0,338106.0,346200.0
ECU_10T12,1000.0,7094.0,338106.0,346200.0
ECU_13T15,1000.0,7094.0,338106.0,346200.0
ECU_16,1000.0,7094.0,338106.0,346200.0
ECU_17T18,1000.0,7094.0,338106.0,346200.0
ECU_19,1000.0,7094.0,338106.0,346200.0
ECU_20T21,1000.0,7094.0,338106.0,346200.0
ECU_22,1000.0,7094.0,338106.0,346200.0
ECU_23,1000.0,7094.0,338106.0,346200.0
ECU_24,1000.0,7094.0,338106.0,346200.0
ECU_25,1000.0,7094.0,338106.0,346200.0
ECU_26,1000.0,7094.0,338106.0,346200.0
ECU_27,1000.0,7094.0,338106.0,346200.0
ECU_28,1000.0,7094.0,338106.0,346200.0
ECU_29,1000.0,7094.0,338106.0,346200.0
ECU_30,1000.0,7094.0,338106.0,346200.0
ECU_31T33,1000.0,7094.0,338106.0,346200.0
ECU_35T39,1000.0,7094.0,338106.0,346200.0
ECU_41T43,1000.0,7094.0,338106.0,346200.0
ECU_45T47,1000.0,7094.0,338106.0,346200.0
ECU_49T53,1000.0,7094.0,338106.0,346200.0
ECU_55T56,1000.0,7094.0,338106.0,346200.0
ECU_58T60,1000.0,7094.0,338106.0,346200.0
ECU_61,1000.0,7094.0,338106.0,346200.0
ECU_62T63,1000.0,7094.0,338106.0,346200.0
ECU_64T66,1000.0,7094.0,338106.0,346200.0
ECU_68,1000.0,7094.0,338106.0,346200.0
ECU_69T82,1000.0,7094.0,338106.0,346200.0
ECU_84,1000.0,7094.0,338106.0,346200.0
ECU_85,1000.0,7094.0,338106.0,346200.0
ECU_86T88,1000.0,7094.0,338106.0,346200.0
ECU_90T96,1000.0,7094.0,338106.0,346200.0
ECU_97T98,1000.0,7094.0,338106.0,346200.0
TTO_01T03,1000.0,7094.0,338106.0,346200.0
TTO_05T06,1000.0,7094.0,338106.0,346200.0
TTO_07T08,1000.0,7094.0,338106.0,346200.0
TTO_09,1000.0,7094.0,338106.0,346200.0
TTO_10T12,1000.0,7094.0,338106.0,346200.0
TTO_13T15,1000.0,7094.0,338106.0,346200.0
TTO_16,1000.0,7094.0,338106.0,346200.0
TTO_17T18,1000.0,7094.0,338106.0,346200.0
TTO_19,1000.0,7094.0,338106.0,346200.0
TTO_20T21,1000.0,7094.0,338106.0,346200.0
TTO_22,1000.0,7094.0,338106.0,346200.0
TTO_23,1000.0,7094.0,338106.0,346200.0
TTO_24,1000.0,7094.0,338106.0,346200.0
TTO_25,1000.0,7094.0,338106.0,346200.0
TTO_26,1000.0,7094.0,338106.0,346200.0
TTO_27,1000.0,7094.0,338106.0,346200.0
TTO_28,1000.0,7094.0,338106.0,346200.0
TTO_29,1000.0,7094.0,338106.0,346200.0
TTO_30,1000.0,7094.0,338106.0,346200.0
TTO_31T33,1000.0,7094.0,338106.0,346200.0
TTO_35T39,1000.0,7094.0,338106.0,346200.0
TTO_41T43,1000.0,7094.0,338106.0,346200.0
TTO_45T47,1000.0,7094.0,338106.0,346200.0
TTO_49T53,1000.0,7094.0,338106.0,346200.0
TTO_55T56,1000.0,7094.0,338106.0,346200.0
TTO_58T60,1000.0,7094.0,338106.0,346200.0
TTO_61,1000.0,7094.0,338106.0,346200.0
TTO_62T63,1000.0,7094.0,338106.0,346200.0
TTO_64T66,1000.0,7094.0,338106.0,346200.0
TTO_68,1000.0,7094.0,338106.0,346200.0
TTO_69T82,1000.0,7094.0,338106.0,346200.0
TTO_84,1000.0,7094.0,338106.0,346200.0
TTO_85,1000.0,7094.0,338106.0,346200.0
TTO_86T88,1000.0,7094.0,338106.0,346200.0
